T0219,9/03/2019,18:50:35,PROC,33.64,0.00,336296.66,664272.50,127017.54,129526.20,16.17,28.08,93.60,10.40,1318.20,
T0220,9/03/2019,18:55:40,PROC,13.95,0.00,190746.38,386277.12,71439.00,73536.98,22.05,20.15,28.80,3.80,1209.00,
T0221,9/03/2019,19:00:44,PROC,8.72,0.00,154555.70,204222.42,62202.52,64538.89,7.22,11.23,17.80,2.60,1199.00,
T0222,9/03/2019,19:05:48,PROC,8.83,0.20,148671.44,198257.89,60396.69,62460.45,14.09,24.21,16.20,2.60,1187.80,
T0223,9/03/2019,19:10:52,PROC,6.87,0.20,148903.69,196382.91,60559.78,62661.53,7.45,11.32,13.40,2.00,1179.40,
T0224,9/03/2019,19:15:57,PROC,7.34,0.00,151454.67,201535.45,61055.91,64809.86,7.49,11.54,14.00,2.00,1175.20,
T0225,9/03/2019,19:21:01,PROC,7.51,0.00,148023.66,195535.03,59666.36,62312.54,14.04,23.90,13.80,2.00,1173.00,
T0226,9/03/2019,19:26:05,PROC,7.07,0.00,143073.53,250438.25,57794.92,60162.42,21.54,19.40,13.20,2.00,1173.20,
T0227,9/03/2019,19:31:09,PROC,7.25,0.00,146430.36,188994.23,60574.38,62332.82,9.68,15.49,13.60,2.00,1174.00,
T0228,9/03/2019,19:36:13,PROC,7.73,0.00,147503.98,195141.28,61177.78,62827.34,11.65,19.70,16.20,2.20,1172.60,
T0229,9/03/2019,19:41:18,PROC,7.34,0.00,141629.47,184104.75,56719.50,60412.11,7.25,10.99,15.80,2.20,1172.80,
T0230,9/03/2019,19:46:22,PROC,7.55,0.00,144931.73,192799.94,58384.32,60906.06,14.35,23.92,17.20,2.20,1172.60,
T0231,9/03/2019,19:51:26,PROC,7.56,0.00,146931.72,191309.06,61289.32,63001.03,7.20,11.01,15.20,2.20,1172.00,
T0232,9/03/2019,19:56:30,PROC,6.29,0.00,138404.16,251771.52,54789.20,57211.26,20.68,18.46,13.00,2.00,1160.80,
T0233,9/03/2019,20:01:34,PROC,6.18,0.00,134385.56,174401.03,53040.22,55227.93,14.10,23.85,11.80,1.60,1171.00,
T0234,9/03/2019,20:06:39,PROC,6.92,0.00,135379.03,176490.47,52965.55,56764.90,7.25,10.83,13.40,2.00,1171.20,
T0235,9/03/2019,20:11:43,PROC,6.56,0.00,143252.05,189412.38,56420.91,58257.97,7.59,10.94,12.80,1.80,1169.20,
T0236,9/03/2019,20:16:47,PROC,9.48,0.00,167657.50,230462.31,67678.89,67290.22,14.36,24.34,18.00,2.80,1180.00,
T0237,9/03/2019,20:21:51,PROC,8.59,0.00,164213.30,222614.81,66064.34,67074.88,7.23,11.19,16.80,2.60,1195.80,
T0238,9/03/2019,20:26:55,PROC,6.74,0.00,141188.36,255374.59,56660.29,58608.66,21.41,18.83,12.80,2.00,1188.80,
T0239,9/03/2019,20:32:00,PROC,5.00,0.00,112984.67,149776.75,43400.06,42960.80,13.28,22.62,9.40,1.00,1133.40,
T0240,9/03/2019,20:37:04,PROC,5.11,0.00,115506.00,156854.86,41791.39,43277.59,6.84,10.05,9.00,1.20,1126.40,
T0241,9/03/2019,20:42:08,PROC,8.23,0.00,175204.72,230736.14,74292.07,75921.58,7.08,10.56,15.40,2.60,1127.80,
T0242,9/03/2019,20:47:12,PROC,7.77,0.00,169885.22,225691.44,73471.84,74962.85,20.89,28.01,13.80,1.80,1135.00,
T0243,9/03/2019,20:52:16,PROC,5.88,0.00,123367.35,184025.58,49972.03,52143.81,8.63,11.47,10.80,1.60,1153.40,
T0244,9/03/2019,20:57:20,PROC,4.66,0.40,103455.52,209247.14,34589.03,37628.64,20.44,17.32,9.40,1.00,1144.20,
T0245,9/03/2019,21:02:25,PROC,5.33,0.00,98770.70,133733.58,33571.45,34650.53,13.18,22.42,10.40,1.60,1134.60,
T0246,9/03/2019,21:07:29,PROC,4.70,0.00,97953.84,129767.20,31983.46,33269.49,6.25,9.01,8.20,1.00,1124.60,
T0247,9/03/2019,21:12:33,PROC,3.33,0.00,81483.59,114787.67,23960.36,25459.86,6.32,8.96,6.40,0.60,1082.20,
T0248,9/03/2019,21:17:37,PROC,3.69,0.00,47104.24,71218.05,8069.06,6482.40,13.18,21.82,6.60,0.20,823.60,
T0249,9/03/2019,21:22:41,PROC,2.95,0.00,43767.31,70427.24,3499.34,2564.82,6.14,8.32,3.80,0.00,765.00,
T0250,9/03/2019,21:27:45,PROC,15.39,0.00,186352.11,370273.69,49575.12,50517.99,16.00,14.48,33.80,4.40,848.00,
T0251,9/03/2019,21:32:49,PROC,5.78,0.00,65833.70,188161.86,14703.79,14611.20,20.94,29.90,11.20,1.20,910.60,
T0252,9/03/2019,21:37:53,PROC,10.50,0.00,112888.23,205037.91,44696.21,41493.21,48.95,30.84,22.40,3.20,1011.20,
T0253,9/03/2019,21:42:58,PROC,8.79,0.00,86086.11,196948.05,22595.46,26712.74,41.55,26.04,14.00,2.40,1013.80,
T0254,9/03/2019,21:48:02,PROC,7.69,0.00,89682.85,188683.69,23997.87,29438.05,42.85,36.69,14.20,2.20,998.80,
T0255,9/03/2019,21:53:10,PROC,55.88,0.20,315044.94,692049.75,123846.65,125126.28,39.73,29.31,124.80,18.00,1007.00,
T0256,9/03/2019,21:58:15,PROC,29.71,0.00,187719.80,429693.06,55718.38,77530.48,47.37,33.21,76.20,9.80,1084.20,
T0257,9/03/2019,22:03:20,PROC,30.18,0.20,202901.48,492908.50,69968.38,88736.06,52.85,46.05,73.20,9.20,1071.40,
T0258,9/03/2019,22:08:24,PROC,10.79,0.20,115818.02,266601.88,30538.46,33396.40,47.18,29.78,17.40,3.00,1122.80,
T0259,9/03/2019,22:13:28,PROC,7.50,0.00,88389.70,194932.42,21616.50,25052.16,41.36,25.96,12.00,2.00,1056.80,
T0260,9/03/2019,22:18:33,PROC,13.90,0.00,155895.16,316348.59,55549.94,94068.30,51.59,43.79,29.00,3.80,1043.40,
T0261,9/03/2019,22:23:41,PROC,41.35,0.00,210025.69,590549.44,49911.04,53020.46,42.60,29.78,109.40,15.60,1069.80,
T0262,9/03/2019,22:28:45,PROC,14.68,0.00,151283.34,286257.59,56990.46,56435.62,53.16,34.54,35.00,4.40,1026.40,
T0263,9/03/2019,22:33:49,PROC,10.34,0.20,91000.83,268079.06,30386.57,27736.66,64.00,48.52,16.20,3.00,1115.20,
T0264,9/03/2019,22:38:53,PROC,7.34,0.00,83505.66,175333.88,24934.82,23028.11,49.73,30.01,11.80,1.80,1075.40,
T0265,9/03/2019,22:43:57,PROC,8.00,0.00,85449.33,185488.08,22705.10,22154.81,45.21,27.88,13.20,2.00,1064.80,
T0266,9/03/2019,22:49:06,PROC,58.56,0.00,313849.59,786340.19,100593.42,99503.59,65.78,50.93,147.20,20.80,1117.20,
T0267,9/03/2019,22:54:16,PROC,74.18,0.40,343366.78,932405.50,96288.30,91947.16,59.10,39.08,187.60,28.20,1065.40,
T0268,9/03/2019,22:59:27,PROC,71.71,0.40,308673.38,860773.00,72610.29,64399.06,56.91,37.55,176.40,26.00,1065.20,
T0269,9/03/2019,23:04:41,PROC,82.56,0.20,333469.12,1028986.88,83228.97,74272.67,68.41,53.04,202.60,30.60,1093.00,
T0270,9/03/2019,23:09:54,PROC,77.13,0.00,311838.56,881100.56,76386.70,68965.23,52.28,34.92,192.60,28.20,1053.40,
T0271,9/03/2019,23:15:09,PROC,82.26,0.00,314860.47,906210.81,76072.22,70253.84,47.54,32.84,202.60,30.60,1088.40,
T0272,9/03/2019,23:20:23,PROC,85.99,0.00,320020.16,935541.12,81491.99,73526.85,64.63,51.16,219.00,32.80,1082.20,
T0273,9/03/2019,23:25:36,PROC,81.28,0.00,326543.72,934972.62,82051.91,74711.55,64.55,41.33,203.80,30.60,1033.00,
T0274,9/03/2019,23:30:40,PROC,29.43,0.20,189714.05,422910.94,63663.05,60684.48,49.04,33.30,76.80,10.40,1008.00,
T0275,9/03/2019,23:35:44,PROC,6.75,0.20,75060.15,217706.86,27770.03,24483.53,61.77,46.51,11.00,1.40,988.40,
T0276,9/03/2019,23:40:48,PROC,7.66,0.00,92743.78,178595.00,33178.36,28908.18,53.53,32.72,15.40,2.00,970.40,
T0277,9/03/2019,23:45:52,PROC,13.91,0.00,164195.95,298679.94,63252.71,59534.60,43.39,29.34,33.40,4.00,928.80,
T0278,9/03/2019,23:50:58,PROC,24.79,0.00,230261.33,479118.56,73250.55,66151.01,41.05,38.91,64.40,7.80,942.60,
T0279,9/03/2019,23:56:03,PROC,10.57,0.20,129364.42,235790.83,42860.68,38725.35,110.91,63.35,27.00,2.80,925.00,
